Date,Open,High,Low,Close,Adj Close,Volume
2021-02-24,33.869998931884766,34.04999923706055,33.66999816894531,33.75,32.32118606567383,30686100
2021-02-25,33.81999969482422,34.11000061035156,33.540000915527344,33.81999969482422,32.388221740722656,37506100
2021-02-26,33.84000015258789,33.900001525878906,33.36000061035156,33.4900016784668,32.07219314575195,41462800
2021-03-01,33.59000015258789,33.93000030517578,33.5099983215332,33.689998626708984,32.26372528076172,30407800
2021-03-02,33.68000030517578,33.88999938964844,33.5,33.5099983215332,32.091346740722656,27670400
2021-03-03,33.5099983215332,34.45000076293945,33.439998626708984,34.38999938964844,32.93408966064453,46020200
2021-03-04,34.2599983215332,35.09000015258789,33.84000015258789,34.20000076293945,32.75213623046875,45449600
2021-03-05,34.290000915527344,34.54999923706055,33.959999084472656,34.38999938964844,32.93408966064453,30589900
2021-03-08,34.47999954223633,34.869998931884766,34.33000183105469,34.349998474121094,32.895790100097656,24352300
2021-03-09,34.540000915527344,34.849998474121094,34.439998626708984,34.45000076293945,32.99155044555664,25167100
2021-03-10,34.63999938964844,35.13999938964844,34.52000045776367,34.93000030517578,33.45123291015625,33501800
2021-03-11,35.06999969482422,35.119998931884766,34.65999984741211,34.709999084472656,33.240543365478516,24557900
2021-03-12,34.560001373291016,34.97999954223633,34.5099983215332,34.939998626708984,33.4608039855957,16342400
2021-03-15,35.0099983215332,35.43000030517578,34.959999084472656,35.40999984741211,33.910911560058594,21896100
2021-03-16,35.470001220703125,35.86000061035156,35.310001373291016,35.83000183105469,34.31312942504883,25022400
2021-03-17,35.83000183105469,35.959999084472656,35.119998931884766,35.790000915527344,34.27482223510742,42540100
2021-03-18,35.529998779296875,35.970001220703125,35.52000045776367,35.77000045776367,34.25566864013672,24729800
2021-03-19,35.75,35.81999969482422,35.470001220703125,35.529998779296875,34.02582931518555,48348900
2021-03-22,35.47999954223633,36.0099983215332,35.36000061035156,36.0,34.47593307495117,25427500
2021-03-23,35.81999969482422,35.93000030517578,35.31999969482422,35.36000061035156,33.86302947998047,27970500
2021-03-24,35.47999954223633,35.93000030517578,35.369998931884766,35.61000061035156,34.10244369506836,22883400
2021-03-25,35.650001525878906,35.790000915527344,35.25,35.66999816894531,34.15990447998047,24875300
2021-03-26,35.68000030517578,36.290000915527344,35.63999938964844,36.25,34.71534729003906,27944500
2021-03-29,36.029998779296875,36.7400016784668,35.900001525878906,36.619998931884766,35.06968307495117,27004800
2021-03-30,36.59000015258789,36.630001068115234,36.02000045776367,36.11000061035156,34.581275939941406,26303300
2021-03-31,36.150001525878906,36.43000030517578,36.040000915527344,36.22999954223633,34.69619369506836,26582700
2021-04-01,36.29999923706055,36.45000076293945,36.02000045776367,36.29999923706055,34.76323318481445,21319900
2021-04-05,36.439998626708984,36.56999969482422,36.099998474121094,36.279998779296875,34.744075775146484,22096900
2021-04-06,36.2599983215332,36.400001525878906,36.0,36.04999923706055,34.5238151550293,20722900
2021-04-07,36.029998779296875,36.2400016784668,35.7599983215332,35.90999984741211,34.38974380493164,21933800
2021-04-08,35.959999084472656,36.150001525878906,35.869998931884766,35.959999084472656,34.437625885009766,18129400
2021-04-09,35.900001525878906,36.810001373291016,35.900001525878906,36.599998474121094,35.05052947998047,31686700
2021-04-12,36.47999954223633,37.029998779296875,36.33000183105469,36.970001220703125,35.404869079589844,29944900
2021-04-13,37.40999984741211,37.650001525878906,36.88999938964844,37.15999984741211,35.586822509765625,33967400
2021-04-14,37.16999816894531,37.380001068115234,36.959999084472656,37.16999816894531,35.596397399902344,23842900
2021-04-15,37.2599983215332,37.7400016784668,37.2599983215332,37.599998474121094,36.0081901550293,24945800
2021-04-16,37.869998931884766,38.70000076293945,37.810001373291016,38.56999969482422,36.937129974365234,52829500
2021-04-19,38.599998474121094,38.959999084472656,38.33000183105469,38.93000030517578,37.28189468383789,30905100
2021-04-20,38.75,39.2400016784668,38.75,39.029998779296875,37.377655029296875,26459400
2021-04-21,39.13999938964844,39.66999816894531,39.130001068115234,39.529998779296875,37.85649108886719,29365000
2021-04-22,39.47999954223633,39.5,38.52000045776367,38.63999938964844,37.00416564941406,33373600
2021-04-23,38.630001068115234,38.83000183105469,38.43000030517578,38.65999984741211,37.02332305908203,24375000
2021-04-26,38.72999954223633,38.7400016784668,38.4900016784668,38.68000030517578,37.04247283935547,19773400
2021-04-27,38.5099983215332,38.61000061035156,38.349998474121094,38.45000076293945,36.82221221923828,19061500
2021-04-28,38.540000915527344,38.939998626708984,38.52000045776367,38.810001373291016,37.16697311401367,21963300
2021-04-29,38.9900016784668,39.0,38.310001373291016,38.599998474121094,36.96586227416992,23569400
2021-04-30,38.5,38.900001525878906,38.4900016784668,38.650001525878906,37.01374816894531,28413200
2021-05-03,39.040000915527344,39.84000015258789,38.959999084472656,39.83000183105469,38.14379119873047,46638600
2021-05-04,40.0,40.16999816894531,39.43000030517578,39.95000076293945,38.25870895385742,52802200
2021-05-05,40.18000030517578,41.09000015258789,38.93000030517578,39.970001220703125,38.27786636352539,76627500
2021-05-06,38.47999954223633,39.22999954223633,37.959999084472656,39.189998626708984,37.90068817138672,54944900
2021-05-07,39.04999923706055,39.869998931884766,39.04999923706055,39.58000183105469,38.27786636352539,33807800
2021-05-10,39.83000183105469,40.279998779296875,39.779998779296875,39.86000061035156,38.54865264892578,30831900
2021-05-11,39.68000030517578,40.06999969482422,39.22999954223633,39.349998474121094,38.0554313659668,30568600
2021-05-12,39.439998626708984,39.91999816894531,39.310001373291016,39.689998626708984,38.38424301147461,26208600
2021-05-13,39.5,40.279998779296875,39.5,40.099998474121094,38.78075408935547,25415000
2021-05-14,40.2400016784668,40.31999969482422,39.91999816894531,40.02000045776367,38.70338821411133,18041100
2021-05-17,40.06999969482422,40.400001525878906,40.0099983215332,40.11000061035156,38.79042434692383,18095000
2021-05-18,40.18000030517578,40.349998474121094,39.83000183105469,40.04999923706055,38.73240280151367,15805500
2021-05-19,39.900001525878906,39.900001525878906,39.43000030517578,39.83000183105469,38.51963806152344,20209500
2021-05-20,39.72999954223633,40.25,39.720001220703125,40.119998931884766,38.80009841918945,18621100
2021-05-21,40.209999084472656,40.599998474121094,39.90999984741211,39.95000076293945,38.63569259643555,21144800
2021-05-24,40.08000183105469,40.13999938964844,39.779998779296875,39.810001373291016,38.50029373168945,16922300
2021-05-25,39.81999969482422,39.86000061035156,39.2400016784668,39.33000183105469,38.03609085083008,25916300
2021-05-26,39.290000915527344,39.29999923706055,38.779998779296875,38.91999816894531,37.63957595825195,28036500
2021-05-27,38.970001220703125,39.18000030517578,38.599998474121094,38.650001525878906,37.37845993041992,38471200
2021-05-28,38.75,39.02000045776367,38.68000030517578,38.72999954223633,37.45582962036133,16154100
2021-06-01,38.939998626708984,39.0,38.47999954223633,38.5,37.233394622802734,23642400
2021-06-02,38.63999938964844,38.93000030517578,38.540000915527344,38.790000915527344,37.513851165771484,19629000
2021-06-03,38.7599983215332,39.040000915527344,38.630001068115234,38.970001220703125,37.68793487548828,17376300
2021-06-04,39.04999923706055,39.5,39.02000045776367,39.150001525878906,37.86201095581055,19375300
2021-06-07,39.08000183105469,39.599998474121094,38.970001220703125,38.9900016784668,37.707275390625,24110700
2021-06-08,39.06999969482422,39.11000061035156,38.47999954223633,38.849998474121094,37.57188034057617,18880300
2021-06-09,39.0,39.84000015258789,38.97999954223633,39.810001373291016,38.50029373168945,29824000
2021-06-10,39.900001525878906,40.720001220703125,39.88999938964844,40.68000030517578,39.341670989990234,42613700
2021-06-11,40.65999984741211,40.66999816894531,39.95000076293945,40.150001525878906,38.8291130065918,21386900
2021-06-14,40.029998779296875,40.06999969482422,39.380001068115234,39.630001068115234,38.32621765136719,23408300
2021-06-15,39.709999084472656,39.84000015258789,39.38999938964844,39.59000015258789,38.287532806396484,20206900
2021-06-16,39.619998931884766,39.84000015258789,39.279998779296875,39.29999923706055,38.00707244873047,19177500
2021-06-17,39.27000045776367,39.59000015258789,39.06999969482422,39.47999954223633,38.18115234375,19580100
2021-06-18,39.29999923706055,39.439998626708984,38.70000076293945,38.810001373291016,37.53319549560547,37775900
2021-06-21,38.880001068115234,39.47999954223633,38.880001068115234,39.41999816894531,38.12312698364258,19488100
2021-06-22,39.40999984741211,39.689998626708984,39.2599983215332,39.61000061035156,38.306880950927734,15975900
2021-06-23,39.630001068115234,39.65999984741211,38.97999954223633,39.04999923706055,37.765296936035156,22025400
2021-06-24,39.13999938964844,39.349998474121094,39.08000183105469,39.189998626708984,37.90068817138672,13436500
2021-06-25,39.119998931884766,39.40999984741211,38.88999938964844,38.97999954223633,37.69759750366211,22774300
2021-06-28,39.0099983215332,39.209999084472656,38.900001525878906,39.119998931884766,37.83299255371094,19225700
2021-06-29,39.130001068115234,39.279998779296875,38.97999954223633,39.099998474121094,37.81365203857422,14516600
2021-06-30,39.13999938964844,39.27000045776367,38.81999969482422,39.15999984741211,37.871681213378906,21248100
2021-07-01,39.16999816894531,39.630001068115234,39.11000061035156,39.560001373291016,38.25852584838867,20035900
2021-07-02,39.459999084472656,39.83000183105469,39.380001068115234,39.72999954223633,38.42293167114258,16592700
2021-07-06,39.47999954223633,39.650001525878906,39.040000915527344,39.290000915527344,37.997406005859375,18931900
2021-07-07,39.220001220703125,39.36000061035156,38.970001220703125,39.349998474121094,38.0554313659668,17665200
2021-07-08,39.0,39.31999969482422,38.93000030517578,39.25,37.95872116088867,23021200
2021-07-09,39.529998779296875,40.099998474121094,39.459999084472656,39.61000061035156,38.306880950927734,21578700
2021-07-12,39.65999984741211,40.25,39.599998474121094,39.7599983215332,38.45193862915039,24513000
2021-07-13,39.77000045776367,39.79999923706055,39.529998779296875,39.650001525878906,38.34556198120117,12222000
2021-07-14,39.720001220703125,40.029998779296875,39.65999984741211,39.95000076293945,38.63569259643555,15888600
2021-07-15,39.95000076293945,40.189998626708984,39.86000061035156,40.09000015258789,38.77108383178711,20250800
2021-07-16,40.13999938964844,40.349998474121094,39.93000030517578,40.349998474121094,39.02252960205078,24270400
2021-07-19,40.06999969482422,40.349998474121094,39.68000030517578,40.150001525878906,38.8291130065918,29818400
2021-07-20,40.25,41.709999084472656,40.20000076293945,41.04999923706055,39.699501037597656,48804100
2021-07-21,41.2400016784668,41.2400016784668,40.52000045776367,41.02000045776367,39.67048645019531,27530200
2021-07-22,41.119998931884766,41.54999923706055,40.900001525878906,41.470001220703125,40.10568618774414,18913300
2021-07-23,41.459999084472656,41.83000183105469,41.41999816894531,41.68000030517578,40.30877685546875,21609200
2021-07-26,41.619998931884766,41.939998626708984,41.38999938964844,41.810001373291016,40.43449783325195,23720000
2021-07-27,41.81999969482422,42.20000076293945,41.58000183105469,42.099998474121094,40.7149543762207,32544100
2021-07-28,42.349998474121094,43.7400016784668,42.25,43.45000076293945,42.020545959472656,53822400
2021-07-29,43.22999954223633,43.29999923706055,42.619998931884766,42.790000915527344,41.75706100463867,29015000
2021-07-30,42.880001068115234,43.189998626708984,42.689998626708984,42.810001373291016,41.776580810546875,24763300
2021-08-02,43.29999923706055,44.13999938964844,43.25,43.959999084472656,42.89882278442383,43066900
2021-08-03,44.16999816894531,45.86000061035156,44.06999969482422,45.68000030517578,44.57729721069336,45643300
2021-08-04,45.349998474121094,45.79999923706055,45.0099983215332,45.189998626708984,44.099124908447266,43391200
2021-08-05,45.0,45.13999938964844,44.70000076293945,45.060001373291016,43.972267150878906,23505400
2021-08-06,45.09000015258789,45.310001373291016,44.630001068115234,45.06999969482422,43.98202896118164,20413000
2021-08-09,45.11000061035156,46.029998779296875,45.11000061035156,45.97999954223633,44.870059967041016,32374300
2021-08-10,46.20000076293945,48.56999969482422,45.88999938964844,48.189998626708984,47.02670669555664,81189400
2021-08-11,47.779998779296875,48.08000183105469,46.2599983215332,46.310001373291016,45.19209289550781,50878200
2021-08-12,46.5,47.400001525878906,46.34000015258789,47.2400016784668,46.09964370727539,29676400
2021-08-13,47.40999984741211,48.5,47.31999969482422,48.47999954223633,47.30970764160156,35379200
2021-08-16,48.22999954223633,48.970001220703125,47.5099983215332,48.90999984741211,47.72932815551758,38045800
2021-08-17,48.779998779296875,50.4900016784668,48.709999084472656,50.41999816894531,49.202877044677734,68817000
2021-08-18,50.22999954223633,51.86000061035156,49.16999816894531,49.310001373291016,48.11967468261719,88598000
2021-08-19,48.5,49.959999084472656,48.2599983215332,48.79999923706055,47.62198257446289,57741600
2021-08-20,48.97999954223633,49.72999954223633,48.65999984741211,48.720001220703125,47.543914794921875,35157500
2021-08-23,50.290000915527344,51.36000061035156,49.599998474121094,49.93000030517578,48.72470474243164,88652400
2021-08-24,49.7400016784668,50.04999923706055,48.2400016784668,48.380001068115234,47.21212387084961,52624100
2021-08-25,48.040000915527344,48.279998779296875,46.93000030517578,47.5099983215332,46.36312484741211,51036800
2021-08-26,47.70000076293945,48.15999984741211,47.29999923706055,47.380001068115234,46.236263275146484,29029300
2021-08-27,47.369998931884766,47.5,46.529998779296875,46.599998474121094,45.47509002685547,32924500
2021-08-30,46.20000076293945,47.15999984741211,46.15999984741211,46.7599983215332,45.631229400634766,25774400
2021-08-31,46.720001220703125,47.13999938964844,45.93000030517578,46.06999969482422,44.9578857421875,34547800
2021-09-01,46.189998626708984,46.2599983215332,45.41999816894531,46.040000915527344,44.928611755371094,32900100
2021-09-02,46.47999954223633,46.869998931884766,46.130001068115234,46.84000015258789,45.70930099487305,26106300
2021-09-03,46.900001525878906,47.029998779296875,46.34000015258789,46.84000015258789,45.70930099487305,20817200
2021-09-07,46.9900016784668,47.5,46.540000915527344,46.75,45.62146759033203,26236900
2021-09-08,46.5099983215332,46.790000915527344,46.25,46.5099983215332,45.38726043701172,15839600
2021-09-09,46.470001220703125,46.720001220703125,45.849998474121094,46.029998779296875,44.918846130371094,21695300
2021-09-10,46.27000045776367,46.349998474121094,45.5099983215332,45.59000015258789,44.489471435546875,20801500
2021-09-13,45.7400016784668,45.83000183105469,44.20000076293945,44.58000183105469,43.50385665893555,37086200
2021-09-14,44.66999816894531,45.2599983215332,44.54999923706055,44.709999084472656,43.630714416503906,24100200
2021-09-15,44.560001373291016,45.369998931884766,44.470001220703125,44.77000045776367,43.689266204833984,28674600
2021-09-16,44.880001068115234,44.9900016784668,44.029998779296875,44.470001220703125,43.39651107788086,22424200
2021-09-17,44.16999816894531,44.459999084472656,43.310001373291016,43.88999938964844,42.830509185791016,56370500
2021-09-20,43.38999938964844,44.650001525878906,43.38999938964844,44.20000076293945,43.13302993774414,41873000
2021-09-21,44.25,44.72999954223633,43.849998474121094,43.91999816894531,42.859779357910156,23645600
2021-09-22,43.9900016784668,44.38999938964844,43.83000183105469,43.95000076293945,42.88906478881836,22616700
2021-09-23,44.279998779296875,44.720001220703125,44.150001525878906,44.189998626708984,43.123268127441406,19719200
2021-09-24,44.06999969482422,44.40999984741211,43.810001373291016,43.939998626708984,42.879302978515625,16150700
2021-09-27,43.91999816894531,44.130001068115234,43.5099983215332,43.56999969482422,42.51823043823242,19955900
2021-09-28,43.06999969482422,43.279998779296875,42.43000030517578,43.040000915527344,42.00102996826172,28512200
2021-09-29,43.220001220703125,43.689998626708984,43.08000183105469,43.529998779296875,42.47919845581055,18037200
2021-09-30,43.790000915527344,44.04999923706055,42.970001220703125,43.0099983215332,41.97174835205078,21103300
2021-10-01,42.52000045776367,43.099998474121094,41.70000076293945,42.93000030517578,41.89368438720703,38483000
2021-10-04,42.93000030517578,43.349998474121094,42.209999084472656,42.41999816894531,41.395992279052734,28906500
2021-10-05,42.529998779296875,42.790000915527344,42.279998779296875,42.31999969482422,41.29840850830078,19342600
2021-10-06,42.060001373291016,42.20000076293945,41.689998626708984,42.02000045776367,41.00564956665039,30483800
2021-10-07,42.52000045776367,42.959999084472656,42.209999084472656,42.7400016784668,41.70827102661133,19778300
2021-10-08,42.72999954223633,42.90999984741211,42.34000015258789,42.45000076293945,41.425270080566406,12778600
2021-10-11,42.45000076293945,42.619998931884766,42.0099983215332,42.060001373291016,41.04468536376953,11984200
2021-10-12,42.15999984741211,42.209999084472656,41.65999984741211,41.849998474121094,40.83975601196289,16222300
2021-10-13,41.75,41.90999984741211,40.939998626708984,41.41999816894531,40.420135498046875,28205700
2021-10-14,41.560001373291016,41.959999084472656,41.52000045776367,41.66999816894531,40.66409683227539,17590300
2021-10-15,41.900001525878906,42.029998779296875,41.380001068115234,41.4900016784668,40.48844909667969,23550300
2021-10-18,41.45000076293945,41.70000076293945,41.040000915527344,41.31999969482422,40.322547912597656,21733000
2021-10-19,41.599998474121094,42.20000076293945,41.540000915527344,42.09000015258789,41.0739631652832,17159800
2021-10-20,42.119998931884766,43.11000061035156,42.099998474121094,42.79999923706055,41.766822814941406,22788300
2021-10-21,43.060001373291016,43.09000015258789,42.43000030517578,42.86000061035156,41.825374603271484,22142300
2021-10-22,42.81999969482422,43.189998626708984,42.630001068115234,43.15999984741211,42.118133544921875,17183000
2021-10-25,43.20000076293945,43.2400016784668,42.56999969482422,43.150001525878906,42.108375549316406,22846200
2021-10-26,43.33000183105469,43.7599983215332,42.91999816894531,43.560001373291016,42.508480072021484,29729100
2021-10-27,43.459999084472656,43.560001373291016,42.68000030517578,42.970001220703125,41.93272018432617,22317500
2021-10-28,42.95000076293945,43.66999816894531,42.939998626708984,43.18000030517578,42.13764953613281,18023400
2021-10-29,43.09000015258789,43.83000183105469,42.86000061035156,43.7400016784668,42.68413162231445,30307500
2021-11-01,44.13999938964844,44.290000915527344,43.439998626708984,43.63999938964844,42.586544036865234,32681500
2021-11-02,45.08000183105469,46.040000915527344,43.04999923706055,45.45000076293945,44.35285568237305,69248000
2021-11-03,45.52000045776367,45.9900016784668,44.47999954223633,44.81999969482422,43.738059997558594,44593100
2021-11-04,44.290000915527344,44.470001220703125,43.310001373291016,43.849998474121094,43.167091369628906,38172500
2021-11-05,48.09000015258789,48.810001373291016,46.54999923706055,48.61000061035156,47.85295867919922,173959100
2021-11-08,48.61000061035156,48.790000915527344,47.599998474121094,48.33000183105469,47.57732391357422,57423300
2021-11-09,48.33000183105469,48.380001068115234,47.150001525878906,47.29999923706055,46.56336212158203,29920400
2021-11-10,47.400001525878906,49.209999084472656,47.400001525878906,49.02000045776367,48.25657653808594,42696200
2021-11-11,49.22999954223633,50.5,48.72999954223633,50.18000030517578,49.39850997924805,42370400
2021-11-12,50.41999816894531,50.4900016784668,49.56999969482422,49.72999954223633,48.95551681518555,27780600
2021-11-15,49.72999954223633,50.099998474121094,49.369998931884766,49.650001525878906,48.876766204833984,27763200
2021-11-16,49.470001220703125,50.15999984741211,48.88999938964844,49.599998474121094,48.82754135131836,31297200
2021-11-17,49.939998626708984,51.09000015258789,49.689998626708984,50.869998931884766,50.077762603759766,36889800
2021-11-18,51.099998474121094,51.709999084472656,50.61000061035156,51.40999984741211,50.60935592651367,32872600
2021-11-19,51.959999084472656,52.84000015258789,50.68000030517578,50.79999923706055,50.00885009765625,47966200
2021-11-22,50.95000076293945,51.470001220703125,50.380001068115234,51.20000076293945,50.402626037597656,27287900
